name	mean	rank
Caldarchaeales	1467406.148148148	order
Calderihabitantales	3064849	order
Caldicellulosiruptorales	2798065.769230769	order
Caldicoprobacterales	2384930.7435897435	order
Caldilineales	5533706.8125	order
Caldisericales	1361590.1	order
Calditerricolales	2187870.3333333335	order
Calditrichales	4388864.5	order
Calescibacteriales	2034154	order
Campylobacterales	1744011.122327791	order
Carboxydocellales	2659631.6	order
Carboxydothermales	2429420	order
Cardiobacteriales	2242205.8253968256	order
Caulobacterales	3599267.3038516403	order
CF-121	2871857.652173913	order
CG03	1773934.888888889	order
CG1-02-37-114	1984024.857142857	order
CG1-02-43-210	1203318.4285714286	order
CG1-02-64-396	2848174	order
CG10238-14	866785.6	order
CG2-30-40-21	2562354.75	order
CG2-30-53-67	2591031.285714286	order
CG2-30-54-11	1990498	order
CG2-30-59-28	5545625.2	order
CG2-30-64-16	4947338.75	order
CG2-30-66-41	8283972	order
CG2-30-70-394	2671572.8	order
Ch115	2964098.8	order
Ch128b	3187859.5	order
Ch29	2640714.3333333335	order
Ch66	2856501.5	order
Chitinivibrionales	4135180.206896552	order
Chitinophagales	4357501.316006601	order
Chlamydiales	1354785.7745974956	order
Chloracidobacteriales	4543095.235294118	order
Chlorobiales	2442410.2450765865	order
Chloroflexales	4952067.794392523	order
Christensenellales	2085584.1998582566	order
Chromatiales	4077177.29903537	order
Chrysiogenales	2750181.3333333335	order
Chthoniobacterales	3235570.7735849055	order
Chthonomonadales	5412009.484848484	order
CLD3	4144650	order
Cloacimonadales	2194879.0416666665	order
Clostridiales	4070279.323959505	order
Competibacterales	3883485.8181818184	order
Conexivisphaerales	1417661.7142857143	order
Coprothermobacterales	1298645.6	order
Coriobacteriales	2232085.273816315	order
COTS27	4055638	order
Coxiellales	1941890.074468085	order
CR-4	4142362.410714286	order
CR04bin15	3844188.5	order
Cryosericales	1837487.9047619049	order
CSP1-3	2633732.4	order
CSSED10-310	3049318	order
CTSoil-072	3106672.5	order
Culicoidibacterales	2234764.5	order
Cyanobacteriales	5935093.180443549	order
Cytophagales	5214195.26074896	order
D2-FULL-39-29	2134279.1153846155	order
D8A-2	1968316.611111111	order
Deferribacterales	2600905.217391304	order
Deferrisomatales	3400954	order
Dehalobacteriales	4205306	order
Dehalococcoidales	1710587.5185185184	order
Deinococcales	3206824.6	order
Desulfarculales	4241077.3	order
Desulfatiglandales	4068814.7317073173	order
Desulfitibacterales	3660792.3333333335	order
Desulfitobacteriales	4068585.7027027025	order
Desulfobaccales	3155216.470588235	order
Desulfobacterales	4376881.413385827	order
Desulfobulbales	3529837.592417062	order
Desulfofervidales	2369822	order
Desulfomonilales	4495823.121212121	order
Desulfotomaculales	3050249.8314606743	order
Desulfovibrionales	3266262.4210526315	order
Desulfurellales	1737123.294117647	order
Desulfuribacillales	3113067	order
Desulfurobacteriales	1649618	order
Desulfuromonadales	3154940.3536585364	order
Dethiobacterales	2251284.7391304346	order
DG-23	2020164	order
DHVEG-1	1960652.2272727273	order
Dictyoglomales	1888170.5	order
Diplorickettsiales	1735344.8181818181	order
Dissulfuribacterales	2442207.380952381	order
Dongiales	5048854.153846154	order
Dormibacterales	3111138.6944444445	order
DRAE01	938088	order
DRI-13	2676217.25	order
DRJJ01	2695472	order
DRLM01	2680143	order
DRLW01	5442405.823529412	order
DRMK01	2389053.777777778	order
DRVO01	3748125.5	order
DRWM01	6018660.25	order
DRWO01	1565719	order
DRYD01	1895244.3333333333	order
DSGV01	3956636.3333333335	order
DSLN01	3309741.25	order
DSM-100275	2608718	order
DSM-16000	6378963.4	order
DSM-16016	3537093.086956522	order
DSM-16054	4615288.5	order
DSM-16500	2312644.4375	order
DSM-1736	4087696.5	order
DSM-17781	3949848	order
DSM-19610	2899871.4	order
DSM-22653	2288885.25	order
DSM-26407	4145766	order
DSM-27196	3441490.963636364	order
DSOJ01	6765312	order
DSPP01	2806661	order
DSSB01	2612354	order
DSTF01	3243706	order
DSUL01	3475616.5	order
DSUN01	7179712	order
DSWA01	4883180	order
DSWW01	4707455.5	order
DTDM01	2740341.5	order
DTEH01	1482051	order
DTGP01	3378451	order
DTGQ01	3363483.5	order
DTHP01	1242977	order
DTJE01	4673380.8	order
DTJY01	3334286	order
DTKB01	2200331	order
DTKN01	3257137	order
DTKO01	2299315	order
DTKX01	3320620.5	order
DTLA01	3490857	order
DTLF01	2368723	order
DTLL01	2011236	order
DTNB01	1454383	order
DTNL01	1245215.7272727273	order
DTOL01	3903439	order
DTOW01	1880717	order
DTPJ01	5071785	order
DTPP01	3222891	order
DTRM01	2027685.6666666667	order
DTU010	2357607.914893617	order
DTU014	2446014	order
DTU022	2186640.435483871	order
DTU030	1802164.5714285714	order
DTU065	2337888.777777778	order
DTU080	2984494.6	order
DTU084	2240089	order
DTU086	1803518	order
DTU087	2378953.230769231	order
DTUO25	2427103.466666667	order
DTXE01	2091276	order
DUEN01	4702964	order
DULZ01	2427882	order
DUMD01	2001112	order
DUMF01	2037039	order
DUMJ01	2046577.2	order
DUMP01	1994286.8333333333	order
DUMW01	2562888	order
DUPQ01	2378715.375	order
DUSP01	2474056	order
DY22613	4681434	order
E26-bin7	5871093	order
E44-bin15	1464754.4	order
E44-bin18	2999987	order
E44-bin39	5684516	order
E44-bin80	2197122.6666666665	order
Ectothiorhodospirales	2972774.1886792453	order
Elainellales	6395867.341463415	order
Elsterales	3826433.4285714286	order
Elusimicrobiales	1949216.8444444444	order
Endomicrobiales	1858070.675	order
Enterobacterales	4954914.903840158	order
Enterobacterales_A	546740.4848484849	order
Entotheonellales	9695168	order
Eremiobacterales	2533531.882352941	order
Erysipelotrichales	2556683.8695652173	order
Eubacteriales	3120271.404494382	order
Euzebyales	3760096	order
EX4484-135	1060883	order
EX4484-205	1682500.705882353	order
EX4484-217-1	1235441.5	order
EX4484-52	1196562.142857143	order
EX4484-6	2154621.2	order
Exiguobacterales	2967495.2242990653	order
F11	2613173.8095238097	order
FACHB-261	6948627	order
FACHB-46	6516986	order
FEN-1099	4952116.5	order
FEN-1346	4454976.5	order
Fen-336	5033027	order
Fen-727	2784340.8235294116	order
Fermentibacterales	2541849.15	order
Ferrovibrionales	5037777.714285715	order
Fibrobacterales	3217170.9	order
Fimbriimonadales	3372225.631067961	order
Flavobacteriales	3363393.4276875486	order
Francisellales	1849605.1263157895	order
Fusobacteriales	2319711.7682291665	order
FW602-bin16	5636236	order
FW602-bin22	4364509.25	order
Ga0077536	3565043.074074074	order
Ga0077536_A	1973610	order
Ga0077554	2831798	order
Gaiellales	2494914.3125	order
Gastranaerophilales	1972192.3696369636	order
GBS-1	1750269.6	order
GCA-001730085	1907665	order
GCA-001735895	4180385.1764705884	order
GCA-002687715	3852167.727272727	order
GCA-002705445	1101459.5	order
GCA-002720895	1144502	order
GCA-002796325	2205684.4	order
GCA-013348725	2956257	order
GCA-016699305	2060775	order
GCA-2400775	2130186.25	order
GCA-2686955	4278577	order
GCA-2687025	6226104.2	order
GCA-2701885	2011163.5	order
GCA-2716485	1710611.6	order
GCA-2717565	1547270.5	order
GCA-2721365	4041891	order
GCA-2729495	2876828.769230769	order
GCA-2731375	5141622.096774193	order
GCA-2746255	2098622	order
GCA-2746535	6760120	order
GCA-2747355	4677566.5	order
GCA-2863065	7240945.666666667	order
GCF-001939115	5940030	order
GCF-002020875	2662168.6333333333	order
GCF-013343005	3505197	order
Gearchaeales	1405770	order
Geminicoccales	3939391	order
Gemmatales	6055718.013333334	order
Gemmatimonadales	3672873.8536585364	order
Geobacterales	3982243.1611111113	order
Geothermarchaeales	1253670.8333333333	order
Geothermincolales	2968665.052631579	order
Geothermocultorales	1762167	order
GIF10	1595706.612244898	order
GIF9	1813004.7272727273	order
Gloeobacterales	3946894.8571428573	order
Gloeomargaritales	2889832	order
GM7ARS4	1637541	order
GN15	3138579.111111111	order
Gp22-AA2	3532092	order
Gp7-AA8	4878289.125	order
Granulosicoccales	4836385.333333333	order
Gugararchaeales	1472780	order
GW2011-AR5	935046.9	order
GWA2-38-11	2815663	order
GWA2-58-10	3984366	order
GWB1-36-13	2987305	order
GWC2-55-46	2274364	order
GWE2-31-10	3755553.846153846	order
GWF2-35-9	2145941.111111111	order
GWF2-39-127	3218362.285714286	order
H02-48-17	1127062.5	order
H5-PLA8	6672875	order
H5-UNCL2	4976522	order
Hadarchaeales	1103641.6666666667	order
Hakubanellales	2343338.5	order
Halanaerobiales	2701054.0967741935	order
Haliangiales	7766339.060606061	order
Halobacteriales	3586062.834507042	order
Halobacteroidales	3125002.6428571427	order
Haloplasmatales	2617469	order
Haloplasmatales_A	2751863.342857143	order
Halothiobacillales	2389160.8695652173	order
HDB-SIOI813	2324489	order
Helarchaeales	4992263.25	order
Heliobacteriales	3545276.888888889	order
Hermodarchaeles	2877106.3636363638	order
HGM11327	1794542.25	order
HGM11514	2214255	order
HGW-17	5002443.875	order
HIMB59	1325400.2252252253	order
HK1	4040553.0416666665	order
HKB111	1599006.75	order
Hodarchaeales	4378886	order
Holophagales	3443505.7922077924	order
Holosporales	1226169.25	order
HP12	4985720	order
HR10	3244208.4444444445	order
HRBIN11	2988257	order
HRBIN16	3850861.285714286	order
HRBIN17	3143081.4285714286	order
HRBIN30	5389089.5	order
HTCC5015	2522301	order
Humimicrobiales	1757502.8421052631	order
Hydrogenedentiales	4663872.590909091	order
Hydrogenothermales	1679542.04	order
Hydrothermales	1880906.5	order
Hydrothermarchaeales	1579643.2	order
Iainarchaeales	1160764.1081081082	order
Ignavibacteriales	3802275.901960784	order
IMC4	1511256.2666666666	order
IMCC26256	2839183.277777778	order
Immundisolibacterales	2868023.75	order
Isosphaerales	7352044.407407408	order
Izemoplasmatales	1512689.7	order
J002	4180380	order
J025	3271373	order
J040	2418736.6666666665	order
J044	2635962	order
J045	3911956.3333333335	order
J048	2127556	order
J057	5784827.6	order
J058	7593676.5	order
J063	4182615	order
J088	2829385	order
J102	3763303.285714286	order
JAABTG01	3209185.5	order
JAABVY01	3528922.3333333335	order
JAACEG01	925876	order
JAACET01	2350095	order
JAADDB01	2865230	order
JAADDC01	1012119	order
JAADFJ01	1513705	order
JAADFL01	4844595	order
JAADFP01	1536345	order
JAADGH01	6499379	order
JAADGQ01	2547187	order
JAADGY01	745800	order
JAADHQ01	2376384.5	order
JAADHS01	3703027	order
JAADJB01	2402766	order
JAAEKA01	4929696	order
JAAKFQ01	1399766	order
JAANXF01	1171120	order
JAANXI01	1935299	order
JAAXGF01	3201077	order
JAAXHH01	3774929.6428571427	order
JAAXVQ01	2713046	order
JAAYCJ01	4223817	order
JAAYEA01	5293402	order
JAAYHZ01	3385373	order
JAAYKD01	1926230.5	order
JAAYKL01	5634885	order
JAAYSF01	2469203	order
JAAYUB01	4555693.5	order
JAAYUI01	2343890.3333333335	order
JAAYUW01	2195371.75	order
JAAYXC01	2614536	order
JAAYZQ01	5606096.333333333	order
JAAZAB01	3560069.5	order
JAAZEB01	5189104.333333333	order
JAAZLZ01	2042097	order
JABABF01	1701075	order
JABCZS01	1990548	order
JABDDW01	2452426	order
JABDGN01	1383222	order
JABDJQ01	3728916	order
JABDJR01	3667337	order
JABDMI01	2300547.5	order
JABEVK01	2618220	order
JABGRK01	2254954.3333333335	order
JABGVJ01	1514070.3333333333	order
JABHGC01	3886847	order
JABIPA01	2295208.5	order
JABLTI01	3730938.5	order
JABLXB01	3096295.5	order
JABMQH01	1571006	order
JABMQR01	4391963	order
JABMQX01	4268008	order
JABMRG01	1375499	order
JABMRJ01	1647954.6666666667	order
JABMRN01	1414209	order
JABSOH01	1673049.75	order
JABSQK01	5493671	order
JABURT01	2670351	order
JABWAM01	2666265	order
JABWAT01	3984180.5	order
JABWBI01	4169219	order
JABWCM01	7152382	order
JABXHR01	3646355	order
JACAEB01	2742039	order
JACCXJ01	3764671.5	order
JACCXV01	2365567	order
JACCYU01	3089244.5	order
JACDOE01	3411620	order
JACIWG01	1824750	order
JACIWP01	3062696.5	order
JACIWR01	4362946	order
JACIXR01	2621700.5	order
JACIYH01	2715614	order
JACIZP01	3620098	order
JACMPN01	5323469	order
JACNKJ01	3253676.6666666665	order
JACOSC01	5286985.5	order
JACOTG01	7351835.5	order
JACOXK01	1724506.5	order
JACPCR01	7234947	order
JACPDT01	4412390	order
JACPEP01	2703302	order
JACPFL01	4009684.5	order
JACPHN01	9204407	order
JACPPY01	2089859	order
JACPQD01	4998043	order
JACPQL01	2024219	order
JACPQR01	7824044	order
JACPQY01	4716505	order
JACPQZ01	1648513	order
JACPRK01	7310409	order
JACPSX01	2904462	order
JACPTQ01	5210217	order
JACPUC01	4458375	order
JACPWU01	2391547.25	order
JACPZX01	4770328	order
JACPZZ01	1007562.5	order
JACQBW01	2204632.6	order
JACQBZ01	2345906	order
JACQCE01	1959959	order
JACQJP01	1496991	order
JACQOE01	3363069	order
JACQOV01	1897336	order
JACQPE01	2513026.75	order
JACQPN01	2666392	order
JACQPQ01	1454658	order
JACQQS01	2010066	order
JACQQV01	1603932	order
JACQTF01	3321904	order
JACQUA01	6531956	order
JACQUS01	4084374	order
JACQVV01	7988807	order
JACQVX01	4081183	order
JACQXL01	2791538.5	order
JACQXS01	2118742	order
JACQYL01	5685540	order
JACRDZ01	3075986	order
JACREF01	2262262	order
JACRGF01	1366221	order
JACRGO01	3744986	order
JACRGQ01	2218724	order
JACRHA01	1980514	order
JACRHJ01	3052766.5	order
JACRHL01	2704227	order
JACRMK01	5220653	order
JACROU01	2119261	order
JACVQG01	2466271.5	order
JADFCW01	4609887.5	order
JADFVX01	2307810.5	order
JADFXK01	4054746	order
JADJOY01	8187698	order
JADJWH01	3038397.5	order
JADQBR01	3548736.3333333335	order
JAENJB01	1794721	order
JAENJC01	1842456	order
JAEUKQ01	1757392	order
JAFEDO01	2419137	order
JAFGBW01	3137840	order
JAFGBY01	2332997	order
JAFGDC01	4937956	order
JAFGDJ01	3256449	order
JAFGEP01	5703155	order
JAFGEY01	5302993.75	order
JAFGGJ01	3395508	order
JAFGGP01	1917213	order
JAFGHF01	1185107.25	order
JAFGHX01	11135617	order
JAFGIU01	2428575	order
JAFGJU01	2047304	order
JAFGKV01	4794814	order
JAFGND01	2991973	order
JAFGOX01	592378	order
JAFGQG01	3415807	order
JAFGQM01	1407565	order
JAFGQW01	4891853	order
JAFGSJ01	5453321	order
JAFGSX01	5603776	order
JAFGXH01	3590224	order
JAFGXN01	3256282	order
JAGOBX01	3827240	order
JAGOEH01	3575955	order
JAGOGO01	2973772.5	order
JAGOUN01	1950084	order
JAGOUU01	1742471	order
JAGOZY01	1720038	order
JAGPBS01	1991689	order
JAHENH01	2259503	order
JAHIPI01	1588234.75	order
JAHITG01	3155556	order
JAHJDO01	2677670	order
JAHJGZ01	2459080.5	order
JAHJIN01	6901259.5	order
JAHJIW01	1761212.75	order
JAHJQQ01	2954510	order
JAHJRX01	1747135.6666666667	order
JAHJSF01	1422735	order
JAQUO01	1424889	order
JC228	3835636.5	order
JC444	4821921.666666667	order
JdFR-21	1397474.3333333333	order
JdFR-54	1790507	order
JdFR-76	3282303.6	order
JdFR-78	2530072	order
JdFR-97	4075498	order
JGIOTU-2	2122908.777777778	order
Jiangellales	6664440.2272727275	order
Jordarchaeales	2610298	order
Kapabacteriales	3101263.557894737	order
Kiloniellales	4563523.481481481	order
Kiritimatiellales	3200571.8695652173	order
Koleobacterales	2941220.714285714	order
Korarchaeales	1742647.5	order
Krumholzibacteriales	2904755.3333333335	order
Kryptoniales	2500749.714285714	order
KS3-K002	3281284.375	order
Ktedonobacterales	6713810.833333333	order
Kyrpidiales	3178724.1428571427	order
Lachnospirales	3246147.6657873043	order
Lactobacillales	2384150.211188462	order
Latescibacterales	6093097	order
LBFQ01	1884528.857142857	order
LC30	2888636	order
LD1-PB3	3833720.6363636362	order
Legionellales	3438875.3917431193	order
Lentisphaerales	6023180	order
Leptolyngbyales	6256701	order
Leptospirales	4387307.810344827	order
Leptospirillales	2407640	order
Limnochordales	2655801.5	order
Limnochordales_A	2402008.2	order
Limnocylindrales	2674091.0833333335	order
Longimicrobiales	3454513.174496644	order
Lutisporales	3338675.1428571427	order
LZORAL124-64-63	4014476.3636363638	order
M30B25	1286734	order
M55B111	2291303	order
MAG-NZ	1993719	order
Magasanikbacterales	1047007.5333333333	order
Magnetococcales	4124353.2181818183	order
Mahellales	2530342	order
Marinisomatales	1946221.25	order
Mariprofundales	2341279.754385965	order
Marsarchaeales	2111010.25	order
MBNT15	2394360.5263157897	order
MC1	2046227	order
Mcinerneyibacteriales	1972470.3333333333	order
Mesoaciditogales	1779967.7	order
Methanobacteriales	2058701.2974238875	order
Methanocellales	2820743	order
Methanococcales	1618850.9464285714	order
Methanofastidiosales	1860871.611111111	order
Methanoliparales	1558356	order
Methanomassiliicoccales	1575338.3210526316	order
Methanomethylicales	1340234.5714285714	order
Methanomicrobiales	2324429.2763157897	order
Methanonatronarchaeales	1562060	order
Methanopyrales	1469285.4	order
Methanosarcinales	3235187.1284046695	order
Methanosarcinales_A	1356691.5	order
Methanotrichales	2381986.7333333334	order
Methylacidiphilales	2564995.7446808512	order
Methylococcales	3445992.089285714	order
Methylomirabilales	3104451.1666666665	order
MGIII	1211592.6363636365	order
MHYJ01	3983454.3333333335	order
Micavibrionales	2236632.2967032967	order
Micrarchaeales	973173	order
Micropepsales	3451356.8032786883	order
Miltoncostaeales	2084783.0322580645	order
Minwuiales	4662135	order
ML615J-28	1579591.8208955224	order
Moduliflexales	6319981.25	order
Monoglobales	1993811.3207547169	order
Moorellales	2725029.0555555555	order
Mor1	4075310.5	order
Moranbacterales	1039169.0769230769	order
Motilibacterales	4426652.4	order
MPNO01	3474395.9565217393	order
MSB-5A5	2726752.75	order
Muirbacteriales	2928565	order
MVCY01	2551105	order
MVZB01	3543516	order
MWAK01	1517461	order
MWCT01	4033114.5	order
MWCZ01	3968279	order
MWEM01	2602708.6	order
Mycobacteriales	4803829.590680101	order
Mycoplasmatales	903044.5462184874	order
Myxococcales	8750445.71511628	order
Nannocystales	8967531.2	order
Nanopelagicales	1712441.5748709121	order
Nanosalinales	945512	order
Natranaerobiales	2912391.5	order
Nautiliales	1627894	order
NDHX01	1273615	order
Neosynechococcales	4331368	order
Nevskiales	3857698.180327869	order
Nezhaarchaeales	1329964.7	order
Nitriliruptorales	3256221.871794872	order
Nitrococcales	2866552.019230769	order
Nitrosococcales	2858892.205128205	order
Nitrososphaerales	1572505.677852349	order
Nitrospinales	2919695.839285714	order
Nitrospirales	3344181.288043478	order
Norongarragalinales	1036695.2608695652	order
NPL-UPA2	1540348.6666666667	order
NS11-12g	2717970.0388349514	order
O2-12-FULL-45-9	1633173.7	order
Obscuribacterales	5939359.3513513515	order
Oceanibaculales	3923145.375	order
Odinarchaeales	1405608.5	order
OLB16	4310743.285714285	order
OLB7	4202152.166666667	order
Oligoflexales	4608383.347826087	order
Omnitrophales	2328701.1142857145	order
OPB41	2057370.075	order
Opitutales	3109432.755725191	order
Oscillospirales	2316747.6407867493	order
OXYB2-FULL-49-7	5120126.5	order
Ozemobacterales	4862166.75	order
P2-11E	2854472.6	order
Paceibacterales	957875.5	order
Paenibacillales	6414086.940047962	order
Palsa-1104	7826496.5	order
Palsa-1104_A	5733806.631578947	order
Palsa-1180	3511654.6666666665	order
Palsa-1295	3771930.6666666665	order
Palsa-1439	4709721.047619048	order
Pan216	7613473	order
Paracaedibacterales	1693329.2424242424	order
Parvarchaeales	816671.625	order
Parvibaculales	2861496.184615385	order
PCC-6307	2004866.4170471842	order
PCC-7336	3335190.5714285714	order
PCC-7407	4681111	order
PCC-9006	5318760.5	order
Pedosphaerales	4626319.864951769	order
Pelagibacterales	1089811.742112483	order
Peptococcales	2419955.1304347827	order
Peptostreptococcales	3730410.362479062	order
Peribacterales	1308849.75	order
Petrotogales	2472550.1235955055	order
