rank	genome_size
RSA7 sp002919195	3133800
DTU087 sp001513495	2238667.5
DTU087 sp012510855	2274608
DTU087 sp012727675	2187103
DTU087 sp012735435	1747539
DTU087 sp012839845	2059817
JAAYRF01 sp012518905	2411771
JAAYSL01 sp012518315	2721478
JAAZLW01 sp012799135	3101198
JAAZMF01 sp012519025	2403498
JAAZMF01 sp012798955	2593224
JAAZMR01 sp012798695	2678154
JAAYGB01 sp012727955	2270667
DUMW01 sp012839765	2562888
JAAZLZ01 sp012521755	1962394
JAAZLZ01 sp012522085	1973959
JAAZLZ01 sp012799075	2189938
DUMU01 sp012839805	2782747
Limnochorda pilosa	3817036
Limnochorda sp012799445	2153744
ZC3RG10 sp003387805	2368537
ZCTH02-B6 sp002159155	2774856
Ch115 sp013178415	2999017
DUSO01 sp012842565	2547283
JABLXL01 sp012839815	2796515
JABLXL01 sp013178125	3478662
DTU014 sp900016865	2309704.5
JAAYAB01 sp012719595	2991252
DTU025 sp001513145	2101809.6666666665
UBA10085 sp003456765	2154071
UBA10085 sp012842765	2190309
UBA1393 sp002305255	2253718
UBA5389 sp002409965	2882972
HGM14224 sp900761905	2214959
MWDF01 sp002070415	1926538
UBA4971 sp002398515	2457668
UBA4971 sp002424305	2460918.3333333335
UBA4971 sp012512055	2533667
UBA4971 sp012518595	2434349
UBA4971 sp012689375	1834146
UBA4971 sp012841305	2482317
UBA4971 sp900019985	1782093.25
UBA6256 sp002452295	2641514
UBA6256 sp012516125	3238897
UBA6256 sp012842395	3138101
UBA6256 sp014360195	3377583
JAAYXC01 sp012516115	2614536
DUOH01 sp012838955	2523554
JAAYGG01 sp012727895	2308112
JAAYGG01 sp012735195	2127512
JAAYGG01 sp012839115	2345370
JAAYGU01 sp012727535	2232569
UBA11021 sp003511465	2567450
UBA11021 sp012512605	1925937
UBA11021 sp012521315	1887442
UBA11021 sp012727425	2183371
UBA11021 sp012735135	2560615
UBA11021 sp012837705	2407780
UBA11021 sp012837715	2435304
UBA11021 sp013664685	2282069
UBA5388 sp002409975	3209381.2
UBA5486 sp002427045	2834323
UBA3943 sp002385625	2206903.5
UBA4882 sp002399265	2564956.9375
Hydrogenispora ethanolica	5983490
JAAYHS01 sp012728785	3704101
JAAYHS01 sp012735315	2949378
JAAYHC01 sp012735535	1938645
UBA5435 sp002426645	2764925
JAAYKD01 sp012522585	1914800
WREE01 sp009779515	1937661
JAAYHE01 sp012735505	1916650
UBA5500 sp012727835	1937351
UBA2296 sp002345475	2436341
UBA994 sp002292025	1446131
WSXW01 sp009773495	2521177
UBA816 sp002313635	755754
Cetobacterium ceti	2580907
Cetobacterium sp014250685	2593282
Cetobacterium_A somerae	3040221.3333333335
Cetobacterium_A sp000799075	2746415.5
Cetobacterium_A sp014250675	2569949
Cetobacterium_A sp900766645	2202341
Fusobacterium animalis	2390801.5384615385
Fusobacterium canifelinum	2224456
Fusobacterium hwasookii	2414198.3
Fusobacterium massiliense	1809170
Fusobacterium nucleatum	2247625.5833333335
Fusobacterium nucleatum_D	2856440
Fusobacterium nucleatum_E	2477971
Fusobacterium nucleatum_J	2019333
Fusobacterium periodonticum	2615003
Fusobacterium periodonticum_B	2479455
Fusobacterium periodonticum_D	2568543.1428571427
Fusobacterium polymorphum	2520502.962962963
Fusobacterium pseudoperiodonticum	2301493.375
Fusobacterium russii	1941804
Fusobacterium sp000235465	2093299
Fusobacterium vincentii	2130793.6875
Fusobacterium_A mortiferum	2677811.875
Fusobacterium_A necrogenes	2015236
Fusobacterium_A sp900015295	1990370.25
Fusobacterium_A sp900543175	2215641
Fusobacterium_A sp900549465	1995240
Fusobacterium_A sp900764925	2290320
Fusobacterium_A ulcerans	3562898.6666666665
Fusobacterium_A ulcerans_A	3408674.6666666665
Fusobacterium_A varium	3315882.375
Fusobacterium_A varium_A	4122841
Fusobacterium_B perfoetens	2103008
Fusobacterium_B sp010367435	2030655
Fusobacterium_B sp012843705	2076834
Fusobacterium_B sp900541465	1767240.5
Fusobacterium_B sp900542625	2210835
Fusobacterium_B sp900545035	1835602
Fusobacterium_B sp900554355	1411115
Fusobacterium_B sp900554885	2595353
Fusobacterium_C gonidiaformans	1807197.8
Fusobacterium_C necrophorum	2265273.5
Hypnocyclicus thermotrophus	2218931
Ilyobacter polytropus	3132314
Ilyobacter_A polytropus_A	2492525
Psychrilyobacter atlanticus	3539325
Psychrilyobacter sp002342785	2765804
Psychrilyobacter sp003391055	3353899.6666666665
JAAYPW01 sp012519615	1801489
Caviibacter abscessus	1260819.5
JABCPH02 sp013333235	1977728
Leptotrichia buccalis	2465610
Leptotrichia hofstadii	2540524
Leptotrichia hongkongensis	2284180
Leptotrichia massiliensis	2469364
Leptotrichia shahii	2152886
Leptotrichia sp000469385	2415750
Leptotrichia sp001553645	2194935
Leptotrichia sp002240055	2152181
Leptotrichia sp013394795	2584194
Leptotrichia trevisanii	2828325.25
Leptotrichia wadei	2372720.8333333335
Leptotrichia wadei_A	2466552
Leptotrichia_A sp000469505	2308492
Leptotrichia_A sp001274535	2444904
Oceanivirga miroungae	1356983
Oceanivirga salmonicida	1815357
Pseudoleptotrichia goodfellowii	2286391.6666666665
Pseudoleptotrichia sp003932895	2516687
Sebaldella termitidis	4486617.5
Sneathia amnii	1330224
Sneathia sanguinegens	1328850.5
Streptobacillus felis	1492500.5
Streptobacillus hongkongensis	1460484
Streptobacillus moniliformis	1657835
Streptobacillus notomytis	1490872.3333333333
Streptobacillus ratti	1430702
Streptobacillus sp009733925	1597378
GCA-001730085 sp001730085	1907665
AG11 sp002215645	4201639
AG11 sp003223455	4959095
AG11 sp013361335	3831163
AG2 sp003222065	3732969
Fen-1231 sp003171215	3804868
Fen-1231 sp014192065	2447829
Fen-1231 sp903876745	3644978
Fen-1231 sp903882745	2985402.1818181816
Fen-1231 sp903910555	3208394.4
Fen-1247 sp003136975	3646842
Fen-1247 sp003155795	3980309
FEN-1250 sp003142495	3224932
FEN-1250 sp013697785	3813760
FEN-1251 sp003141205	2910155
Gemmatimonas aurantiaca	4506534.5
Gemmatimonas phototrophica	4716552
Gemmatimonas sp002483225	4211626
Gemmatimonas sp002737115	3231075
Gemmatimonas sp013004105	5179092
Gemmatimonas sp903894655	3915639
Gemmatimonas sp903900795	3969937
Gemmatirosa kalamazoonesis	7479215
JAABRT01 sp011390805	3957521
JAABRT01 sp011390885	4066938
JAABRT01 sp011390935	4445230
JABFXC01 sp013361935	3941418.3333333335
JACDCY01 sp013817305	2552345
JACMLX01 sp014377535	3787951
JACMLX01 sp014379355	4821585
JACMME01 sp013817545	4419128
JACMME01 sp014379205	4112881
Palsa-1248 sp003152485	4238995.666666667
PNKF01 sp011525845	3580062
PNKF01 sp902825965	4065873
PNKF01 sp903906325	1916288
PNKL01 sp013822425	3571116
SCN-70-22 sp001724275	4697473
SCN-70-22 sp902826615	5916302
UBA4720 sp003131365	3096667.5
UBA4720 sp003134685	3653365.5
UBA4720 sp003221805	3024090
UBA4720 sp003223425	2816944.5
UBA4720 sp013813715	3732033
UBA4720 sp013816855	2471524
UBA4720 sp902812375	3232794
13-1-40CM-70-15 sp003223415	3529251
20CM-2-65-7 sp001915025	2684096
20CM-2-65-7 sp003220955	2638808
20CM-2-65-7 sp003220985	3234803
20CM-2-65-7 sp003221035	3356568
20CM-2-65-7 sp003221075	3173071
20CM-2-65-7 sp003221825	2860259
20CM-2-65-7 sp003221895	3714297
20CM-2-65-7 sp003222195	3302038.5
20CM-2-65-7 sp003223395	3410004
20CM-4-69-16 sp001919865	3313985
20CM-4-69-16 sp003220795	3199442
20CM-4-69-16 sp003220935	4196735
20CM-4-69-16 sp003222135	3377962
40CM-2-70-7 sp003222205	2888337.75
AG12 sp003222235	3844154
AG25 sp003221005	2793158
AG29 sp003221995	2117168
AG29 sp003222115	3076209
AG41 sp003220855	2962657
AG41 sp003220905	2647258
AG41 sp003220975	2882102
AG41 sp003221045	3535850.5
AG41 sp003221085	2963295
AG41 sp003222035	3431994.5
AG41 sp003222055	3686478
AG41 sp003222085	3463750.6666666665
AG41 sp003222155	3448195
DSTP01 sp011362545	2813255
Fen-1245 sp003157095	2623889
HRBIN33 sp002923375	2944810
JABDII01 sp013003805	3026508
JABFSM01 sp009692115	3121474
JABFSM01 sp013140635	3818336
JABFSM01 sp902826755	5011882
JACDDX01 sp013812695	3286852
JACDDX01 sp013813435	2856182
JACDDX01 sp013813675	3371972
JACDDX01 sp013813875	3303232
JACDDX01 sp013820855	3488123
Palsa-1233 sp003169895	3351940
Palsa-1233 sp011390645	2929984
Palsa-1233 sp013694695	2804215
SHZT01 sp009692185	2628891
SPDF01 sp004525055	2212818
SZUA-320 sp003246755	3092560
WVYX01 sp011772755	4239130
JACCXV01 sp013696835	2365567
JAAXHJ01 sp009838765	3616936.6666666665
JAAXHJ01 sp009840115	3501309.5
JAAXHJ01 sp009841005	3188182.6
JAAXHJ01 sp009841015	3760526
JAAXHJ01 sp012270965	3562629
JABDQB01 sp013042495	2642080
KS3-K002 sp011774835	3760514
DSHX01 sp011055965	2083809
JACDHR01 sp013820915	4793540
Longimicrobium sp902805735	5787258
Longimicrobium terrae	6818398.666666667
SKRI01 sp007118565	2945306.5
WHSP01 sp009380025	5020577
RSA9 sp003242735	3622414.5
SLCC01 sp007126035	3913812.5
VEPF01 sp012027055	3657766
BD2-11 sp002238605	4472840
BD2-11 sp009840525	3600419.1666666665
BD2-11 sp009843625	4039063
Bin94 sp002238865	4420540
Bin94 sp009838975	4410555.5
Bin94 sp009840215	3774161.4
Bin94 sp009841165	3945060
Bin94 sp009841475	3810056.6
Bin94 sp009844885	5080740.666666667
GCA-2718595 sp002718595	1946420.125
GCA-2718595 sp012959595	2013748
J028 sp003695865	3179226
JAAXGI01 sp012267505	3301872
JABDNZ01 sp013043565	4410288
PWLA01 sp003559555	3535800
PWLA01 sp003562075	3591608
PWLA01 sp007121555	3802854
PWLA01 sp007121775	3245883
PWLA01 sp007132965	3238684
PWLA01 sp007695195	3921448
PXFI01 sp003564295	3340643
PXFI01 sp007121435	4074503
REBX01 sp007692505	2851410
SHZS01 sp009692105	1617159
SKKN01 sp007121455	3472429
SKNW01 sp007120305	3868074
SKNW01 sp007692665	4234508
SKSR01 sp007122885	3227264
SKZC01 sp007127575	3185128
SLBA01 sp007126575	3533561.5
SLBA01 sp007130605	2963031.5
SLBA01 sp007692605	3545899
SLCK01 sp007124095	2827448
SLCK01 sp007125845	3206953.3333333335
SLDT01 sp007125125	3498663
SZUA-318 sp003248075	5637846
T3Sed10-66 sp003556585	4368368
T3Sed10-66 sp003564555	4180605
UBA1138 sp002311875	2421364
UBA1138 sp002313925	2168390
UBA1138 sp002501085	2361429
UBA1138 sp002724575	2342306
UBA1138 sp003447875	4287337
UBA1138 sp009937285	3165702
UBA1138 sp012960225	2620764
UBA2589 sp002348265	2359593
UBA2589 sp002348465	2348054
UBA2589 sp002390225	3018164
UBA2589 sp002500925	2373135
UBA2589 sp013002885	4006981
UBA2982 sp002347035	1849998
UBA2982 sp009692205	2723213
UBA2988 sp002346665	1999786
UBA822 sp002731735	2326279
GWA2-58-10 sp001780825	4170026
GCA-2686955 sp002686955	4278577
CAILUR01 sp903837445	1582954
DSBP01 sp011049465	2081516
DSYL01 sp011367535	2768013
Bog-1181 sp003159495	2998207.5
PALSA-1178 sp003167475	2747309
PGYV01 sp002839855	2862642
CAITNO01 sp903822375	6252690
CAITNO01 sp903893795	7016670
JAAYBJ01 sp012523015	3702541
JAAYBJ01 sp012730105	5630246
JAAYBR01 sp012730045	4460415
JAAYJV01 sp002070275	3505332
JAAYJV01 sp012522755	4006924
JAAYYZ01 sp012515115	3962865
SLFT01 sp007118765	3585146.3333333335
SLFT01 sp007124105	3858843.6666666665
SLFT01 sp011046175	3305436
CAILVY01 sp903837785	7290910
CAIZGN01 sp903932505	5860893
GCA-2746185 sp002746185	4231541
VFKU01 sp009885415	3658480
Hydrogenedens sp011338105	4069672
Hydrogenedens terephthalicus	2899227.5
DSVR01 sp011328705	5086201
JAACEL01 sp011682535	5326514
JABWCD01 sp013359265	6135547
PUMX01 sp003552485	3434280
PWNM01 sp003557825	4009566
SKRY01 sp007118235	2696407.5
SLHB01 sp007136375	3581921
UBA2224 sp002348185	5071787
UBA2224 sp007130675	4352769
UBA2224 sp012719295	4794414
UBA6118 sp002422525	4508844
J088 sp003695505	2829385
JABDJQ01 sp013002425	3888216
JABMQX01 sp013203085	4480396
JACIXR01 sp014360465	2692500
JACIXR01 sp014360495	2550901
JACNKJ01 sp014382085	2673662
Krumholzibacterium zodletonense	2218294
SSS58A sp002403075	2479552
CAINDZ01 sp903847545	3820821.25
CAINDZ01 sp903859215	4224949
CAINDZ01 sp903912525	4288311
Glo-17 sp003353795	5721045
LZORAL124-64-63 sp002747875	3362850
LZORAL124-64-63 sp002790835	3392145
LZORAL124-64-63 sp003646045	3195663
PNOJ01 sp013824755	2464932
WVZY01 sp011772205	3341788.4285714286
4484-87 sp013152715	4148465
DSAU01 sp011046315	4110078
N075bin58 sp004356825	3844188.5
DRLW01 sp011375275	4028935
QQUE01 sp008501765	5917398
DSNU01 sp011047125	6246268
QEVD01 sp003576975	7122842
QEVD01 sp013359425	7052599
JACIZP01 sp014359355	3786951
DTON01 sp011389025	3584466
JADDFT01 sp013152765	3488877
4484-219 sp002085035	2714258
BMS3Abin05 sp002898015	3516406.5
BMS3Abin05 sp013151735	3950189
JAADGR01 sp011682565	4373136
JAADGR01 sp013152225	4891513
JAAYTV01 sp012523655	4808431
UBA2214 sp002327255	4200013
RPQV01 sp003818595	4816135
Zgenome-0027 sp003854975	5417862
JAAXHH01 sp009835325	3809246
JAAXHH01 sp009837395	3627421.6
JAAXHH01 sp009838645	3804549
JAAXHH01 sp009841265	3618278
JAAXHH01 sp012270975	4063559
MWCZ01 sp002070295	3968279
B68-G9 sp003645885	1948375.5
B68-G9 sp012961755	2024479
B68-G9 sp012962735	2493009
DTYK01 sp012961925	2362584
MVCY01 sp002049985	2645365.5
SICM01 sp009694805	4889090
GCA-2709665 sp002709665	5258404
JAAXHE01 sp012271065	4873576
JAAXHW01 sp012270675	3993699
UBA2968 sp002714465	4826065
UBA2968 sp002727195	5322277.333333333
UBA6620 sp002433075	5630403
VXRD01 sp009838845	5473720.833333333
CAITNQ01 sp903893785	7102599
GCA-2693325 sp002693325	3573524
GCA-2724215 sp002724215	5850589
GCA-2724215 sp007571365	5474620
GCA-2724215 sp009840005	6191162
GCA-2724215 sp009841115	5424245.666666667
GCA-2725915 sp002725915	3810359
SLHA01 sp007136405	4258692.5
UBA12574 sp002712305	4765829
UBA8231 sp002726335	5970290
2-12-FULL-62-27 sp001784175	4164089.5
AAA071-K20 sp003265975	1732259
AG-343-D04 sp003265885	1601372.5
GCA-002719695 sp002697535	1809027
CAIPHK01 sp903864835	2044679.6666666667
RHAI01 sp010028705	2026614
SXXA01 sp010027915	1735955
UBA6595 sp002433595	1114436.5
UBA817 sp002296285	1488634.5
CAIUUT01 sp903902445	2124075.6666666665
CAIWAN01 sp903897765	2146188.3333333335
CAIWAN01 sp903910705	2167559.3333333335
GWF2-39-127 sp003242895	3218362.285714286
Termititenax aidoneus	2258481
Termititenax persephonae	1834680
GCA-2774365 sp002774365	1779718
JABMSE01 sp013204645	1782484
O2-12-FULL-45-9-A sp001771365	1350348
XYD2-FULL-41-8 sp001771545	1792390
2-01-FULL-53-15 sp001772335	1534803.5
SpSt-849 sp011333685	1579473
XYB2-FULL-45-9 sp001771575	1665115.6
CAIYXV01 sp903930225	1688848
WPAF01 sp009772965	1629072
XYB2-FULL-36-35 sp001771505	1971132.3333333333
XYC2-FULL-37-10 sp001771535	1782256.5
JABMQY01 sp013202975	2197796
XYC2-FULL-46-14 sp001771585	1705615.5
46-47 sp001509335	2058843
46-47 sp002452555	2466972
DSDE01 sp011049095	2713028
J089 sp003695105	2030398
J089 sp013152835	2614861
JABMOV01 sp013203145	2846263
Marinisoma sp000402655	927110.3333333334
Marinisoma sp000494305	1049179
Marinisoma sp002710515	946280
Marinisoma sp014240005	816420
Marinisoma sp902526795	914868
Marinisoma sp902538565	941630
Marinisoma sp902624275	915745
Marinisoma sp902629855	925868
GCA-2715465 sp002715465	2450610
S15-B10 sp002448795	2028879
UBA2125 sp002311275	2418207.4
UBA2125 sp002329125	2090848
UBA2146 sp002471705	1839608.75
JACNLN01 sp014381485	1998651
SCKK01 sp004124475	3153232
GCA-002701945 sp002701785	1823205
GCA-002701945 sp012964215	2162423
GCA-002713455 sp002701875	1528360
JAAZYX01 sp014239435	1735032
TCS55 sp001577025	1791209.3333333333
TCS55 sp002471845	1846718.75
TCS55 sp002715035	2072692
TCS55 sp012964665	1700989
TCS55 sp014382015	2538686
TMED108 sp002724475	1555463
TMED108 sp002724735	2358051
TMED144 sp002170005	1570915
TMED144 sp902615915	1805332
UBA2126 sp002256485	2468218
UBA2126 sp002436185	1693919.2
UBA2126 sp002713385	1429528
UBA2126 sp003503735	1887130
UBA2126 sp004124385	2030254.5
UBA2126 sp014381755	2185082
JABMPO01 sp013203015	2471638
JABMQW01 sp013203115	2640007
TCS56 sp001577055	1941422
GCA-002708715 sp002691285	2229105
GCA-002708715 sp002708715	2468286
GCA-002717915 sp002717915	1528303
GCA-002718655 sp002167345	2353118
GCA-002718655 sp002698235	1937208
TMED80 sp002170405	1754190
UBA1611 sp012964275	2118164
UBA2134 sp002718285	3031464
UBA2128 sp002402135	1679294
AB-629-J13 sp002346675	1931941
JACNKV01 sp014381855	2298298
UBA8229 sp012964235	1732500.5
D37C17 sp004124405	1790099
D37C17 sp014381415	1904075
GCA-002704045 sp002703375	2026489
GCA-002707645 sp002704685	1674183
GCA-002707645 sp002705605	1642075
GCA-002718585 sp002718585	1457926
GCA-2717625 sp002717625	1490868
GCA-002719095 sp002705575	1950198
GCA-002719095 sp002719095	1455214
GCA-2689995 sp002689995	2909735
GCA-2689995 sp014381925	2481609
JAADGM01 sp013152375	2598137
JABMOW01 sp013204025	3145908
JACNLC01 sp014381725	2177202
SCGC-AAA003-L08 sp002701525	1450177
TMED161 sp002703645	1525208
TMED161 sp002731795	1552910
TMED6 sp002167465	1479390
TMED6 sp002711465	1122373
TMED6 sp014239355	1354462
TS1B11 sp004124295	2547169
TS1B11 sp004124875	3020193
B5-G15 sp003645825	2127645
0-14-0-20-45-22 sp002774355	2628746
B118-G9 sp003645845	2811570
B118-G9 sp011046365	2679157
UBA2242 sp002347855	2449779.6666666665
UBA9312 sp003527965	2558836
JABMPR01 sp013202895	3589672
JABMPR01 sp014382565	3768655
UBA8477 sp001872685	3022545
DSCS01 sp011048995	1884043
Mcinerneyibacterium aminivorans	2153552
DTKO01 sp011359065	2299315
2-02-FULL-66-22 sp001771285	4386268.5
2-02-FULL-66-22 sp011054645	4140923
CSP1-5 sp001443495	2767502
CSP1-5 sp012974305	2822896
Methylomirabilis limnetica	2554766
Methylomirabilis oxyfera	2782031.5
Methylomirabilis oxyfera_A	3063087
Methylomirabilis sp002634395	2971147
Methylomirabilis sp003104975	2935876
CSP1-6 sp001443385	2876791
20CM-2-70-11 sp001914535	4274359
20CM-2-70-11 sp003220315	3590985
20CM-2-70-11 sp003220675	4078233
20CM-2-70-11 sp003221695	4403399.5
40CM-4-69-5 sp001917535	3919789.5
40CM-68-15 sp003220615	4970335.666666667
AR12 sp003220225	6029796.5
AR12 sp003220335	5517468
AR12 sp003220475	4618087.5
AR19 sp003220595	4011067
AR31 sp003220435	5436074
AR31 sp003220495	5984922
AR31 sp003220535	7182089
AR31 sp003220685	6086430
AR31 sp003221515	5378191.666666667
AR31 sp003221595	4342931
AR31 sp003221615	7240211
AR31 sp003221635	5170140
AR31 sp003221655	4480105
AR37 sp003220345	5520168.5
AR44 sp003221455	4414056
AR5 sp003220265	6013711
DSHD01 sp011058515	3917037
DSRV01 sp011331415	4301875
GWA2-73-35 sp001788495	4150956
GWA2-73-35 sp001790205	4506982
UBA12499 sp001788395	4655090
DSSU01 sp011330975	6335547
GCA-2748425 sp002748425	3412527
Moduliflexus flocculans	7147157
Vecturithrix granuli	8384694
Muirbacterium halophilum	2928565
JAAZNF01 sp012798435	5045266
Bradymonas sediminis	5025887
JACCWM01 sp013697635	6213341
Lujinxingia litoralis	5008384
Lujinxingia sediminis	5351167
Lujinxingia sp007997005	5588314
Lujinxingia sp007997015	5553159
Persicimonas caeni	8047256
SKON01 sp007120035	5447011
SLJM01 sp007119175	5374481
SLJM01 sp007131755	5621795
SLJM01 sp007135085	5185009
V1718 sp007993755	5847748
SYOX01 sp005804885	9804076.5
CAIWGR01 sp013205435	3665599
CAIWGR01 sp903873545	3835211
CAIWGR01 sp903912275	3675329.6666666665
REDH01 sp007693585	4971832
UM-FILTER-63-12 sp002789955	8297899
CAINDO01 sp903847385	9484611
SHZC01 sp009692505	4944398
UBA1532 sp002731825	5579410
JAADFL01 sp013152945	4844595
40CM-4-68-19 sp001918155	5663535.5
40CM-4-68-19 sp005879315	4427723
40CM-4-68-19 sp005879505	3941752.5
40CM-4-68-19 sp005879535	5142134.5
40CM-4-68-19 sp005879805	4696310
40CM-4-68-19 sp005888115	4727033
CAIWCD01 sp903911145	5320196
Anaeromyxobacter dehalogenans	5045480.5
Anaeromyxobacter dehalogenans_B	5013479
Anaeromyxobacter sp000017505	5277990
Anaeromyxobacter sp000964525	4863754
CAIOAK01 sp903855945	4059357.5
CAIOAK01 sp903874275	4894809.333333333
CAIOAK01 sp903904005	4526213.75
R267 sp001768075	5638481
R267 sp013340205	4829832
Aggregicoccus sp009659535	6926196
Archangium gephyra	12461545.5
Archangium violaceum	12732700
Archangium_A gephyra_A	8036325
Archangium_A sp903905455	8654782.666666666
Corallococcus aberystwythensis	9981836
Corallococcus carmarthensis	10793792
Corallococcus coralloides	9888082.5
Corallococcus exercitus	10099791.333333334
Corallococcus exiguus	10498350.533333333
Corallococcus interemptor	9433866.5
Corallococcus sicarius	10393104
Corallococcus sp003600865	9069515
Corallococcus sp003611675	10502351
Corallococcus sp003612115	10282727
Corallococcus sp004173515	10201721
Corallococcus sp009909145	9155110
Corallococcus terminator	10351705
Cystobacter ferrugineus	12051756
Cystobacter fuscus	12282374
Cystobacter fuscus_A	12349744
FEN-1143 sp003153055	9278725
FEN-1143 sp903911905	7570351
Hyalangium minutum	11186183
Melittangium boletus	9910441
Myxococcus fallax	13532887
Myxococcus fulvus	10814804.75
Myxococcus hansupus	9490432
Myxococcus macrosporus	8988552.5
Myxococcus sp010894405	13434823
Myxococcus sp010894435	12670262
Myxococcus sp010894455	11506465
Myxococcus sp010998615	9072547.666666666
Myxococcus sp013336725	11549067.8
Myxococcus sp013372585	8866291.5
Myxococcus sp014656495	9009794
Myxococcus stipitatus	10350586
Myxococcus virescens	9203803
Myxococcus xanthus	9163854.857142856
Myxococcus xanthus_A	9329364.6
Myxococcus xanthus_B	9143378
RPRB01 sp003818285	5766872
Stigmatella aurantiaca	9365767
Stigmatella aurantiaca_A	10263082
Stigmatella erecta	9217225
Vitiosangium sp003044305	14076305
WRKR01 sp009782175	2700659
WRKR01 sp009786315	2114785
UBA10939 sp002408385	7647795
Vulgatibacter incomptus	4350553
ZC4RG40 sp003242475	2731202
SKWY01 sp007128675	4243362
SLRQ01 sp007130885	3604645.5
JAAZOP01 sp011367485	5529506
JAAZOP01 sp012797735	5305326
Haliangium ochraceum	9446314
JABFXX01 sp013368795	9805008
JABFXX01 sp013812655	8125082
JABFXX01 sp013813765	8114165
SLNH01 sp007133195	5643756
UBA2376 sp002344285	8694123
UBA2376 sp900696455	7597594.5
WYBA01 sp011526095	9530896
J016 sp003696105	5341198
JABAAV01 sp014238595	1611456
SHYZ01 sp009692535	3629794
SLPX01 sp007131745	5978230
JAAYKL01 sp012522445	3119548
Enhygromyxa salina_A	9010436
Enhygromyxa salina_B	10602692
Enhygromyxa salina_C	10435313
FL481 sp006508105	6448123
Ga0077550 sp001464385	10242556
Ga0077550 sp902826865	8526709
J032 sp003696955	4363651
JAAZXR01 sp014240065	4717426
Nannocystis exedens	11835961.5
Nannocystis sp013812955	6552248
Plesiocystis pacifica	10587646
Fen-1118 sp003136095	5999848
Fen-1137 sp003142855	6000413.5
Fen-1137 sp003153015	5769014
Fen-1137 sp003155465	5528928
Fen-1137 sp003157775	5478163
Fen-1137 sp003158395	5204863.75
Fen-1137 sp003158455	6430459
Fen-1137 sp003158735	6494936
Fen-1137 sp003170035	5194731
PALSA-1104 sp003170275	8174038
Ga0077539 sp001465015	9697468
Ga0077539 sp013298625	9811402
SCUS01 sp004297725	9392876
SCUS01 sp903845045	7931307.5
CAIQDA01 sp903858055	3903238
CAIQDA01 sp903870415	4667579
CAITIQ01 sp013361525	11907758
CAITIQ01 sp903892415	10852174
CAITLX01 sp903893335	5400914
CAITRH01 sp903894755	6777678
CAIVJW01 sp903906315	8787290
Chondromyces apiculatus	11577721
Chondromyces crocatus	11388132
FEN-1139 sp003154095	8662291
JAAFHV01 sp013297655	9921457
JABSRN01 sp013214025	5774690
Labilithrix luteola	12191466
Labilithrix sp001899635	11892526
Labilithrix sp009780955	4199173
Labilithrix sp009781005	4773856
Minicystis rosea	16040666
MWCO01 sp002070115	6549744
NIC37A-2 sp002085155	5001757
NIC37A-2 sp012514535	5772837
Pajaroellobacter abortibovis	1821632
Palsa-1150 sp003139415	6085170
PMG-095 sp004193285	8660767
PMG-095 sp903642325	5830418
Polyangium fumosum	12981589
Polyangium sp005144635	12310099
Polyangium spumosum	10760459
Sorangium cellulosum_B	13033779
Sorangium cellulosum_D	14690477.5
Sorangium cellulosum_E	14557589
Sorangium cellulosum_F	11261481
SXNL01 sp005777185	6442527
SYFR01 sp009692485	4128656
SZUA-265 sp003235365	10421112
Sandaracinus amylolyticus	10327335
Sandaracinus sp903828805	6028627
B10-G4 sp003647065	7075969
GCA-2699025 sp002699025	9253999
JAADHO01 sp013151775	6053463
JAAYBZ01 sp012514415	3283414
JAAYBZ01 sp012744445	3765437
SG8-38 sp001303415	3623660
SG8-38 sp003647035	3242770
SG8-38 sp004283055	4373731
UBA1660 sp002320815	8089196
SLQV01 sp007124745	3369172.5
SLQV01 sp007131285	3108301
SURF-8 sp003598065	5395726
M3003 sp006226375	10206627
UBA6777 sp002731275	10369893.666666666
UBA4151 sp002696345	3743789
GCA-2721815 sp002721815	4570250.5
CAIOSP01 sp903861005	5830444.25
CAIUDO01 sp903897935	6750146
DRPG01 sp011376105	6699292
GCA-2862545 sp002862545	6186232
JAACDH01 sp009936995	5596993
M1803 sp006226595	7231518
REDI01 sp007693595	4919394
SXOB01 sp005776945	3906191.75
CAITDR01 sp903891165	7051059
CAIUMM01 sp903844155	8014709.25
CAIUMM01 sp903875225	7404147
CAIUMM01 sp903900265	5788786.8
CAJBVW01 sp903959175	7209435
SXON01 sp009692585	4781983
SXON01 sp014191855	6948465
SXON01 sp903885375	5995603.1
SXON01 sp903921785	7509844.75
UBA2385 sp002343455	6755994
UBA796 sp002296975	3700206.3333333335
UBA796 sp002348535	4201276
GCA-2724675 sp002724675	4808176
UBA6601 sp002433485	4533347.5
CAITUV01 sp903895725	7070943
CAIZWN01 sp903847405	5537087
CAIZWN01 sp903857665	5295960.5
CAIZWN01 sp903936705	4739829
DUVQ01 sp012840965	3089561
GCA-2863065 sp002863065	5378339
SXOX01 sp005776585	6995422
JABWCM01 sp013360285	7152382
PHBI01 sp002841945	8213741
PHBI01 sp006226565	7713948
WYBB01 sp011526585	6940218
PWKZ01 sp003559575	3691001.6666666665
UBA3505 sp002728755	4136798
CAIMEY01 sp903840165	5692586
CAIXAA01 sp903917305	5568168
CAIYBN01 sp903842345	5824203.25
CAIYBN01 sp903850505	5557197
CAIYBN01 sp903869075	6267912
CAIYBN01 sp903896545	6668309.5
